game_id,play_id,frame_id,rec_id,rec_x,rec_y,def_id,def_x,def_y,qb_id,qb_x,qb_y,qb_s,absolute_yardline_number,play_direction,ball_land_x,ball_land_y,num_frames_output,num_frames_input,pass_result,pass_length,dropback_distance,los,last_qb_s,def2ball,rec2ball,def2rec,rec2side,def2side,ball2side,rec2goal
2023090700,1618,29,55920,55.74,34.8,55910,59.26,34.63,NA,NA,NA,NA,53,right,54.1599998474121,33.3400001525879,7,22,C,3,2.48000001907349,53,0.91,5.260617944949035,2.1512786980354592,3.524102722679912,19.200000000000003,19.369999999999997,20.659999847412102,75.2
2023090700,1679,49,46243,77.58,24.35,44906,78.94,22.84,NA,NA,NA,NA,46,right,76.4000015258789,25.6299991607666,18,31,C,33,5.34999990463257,46,1.09,3.773021013142627,1.7409176460968239,2.0321663317750356,24.35,22.84,25.6299991607666,85.65
2023090700,1711,45,46213,102.37,50.71,47888,106.61,45.58,NA,NA,NA,NA,80,right,100.569999694824,50,19,26,C,23,5.3600001335144,80,1.71,7.484517598785249,1.9349679838782063,6.6554113321416875,3.289999999999999,8.420000000000002,4,59.29
2023090700,1741,32,42460,110.29,19.92,44888,110.86,24.53,NA,NA,NA,NA,106,right,107.610000610352,21.5699996948242,7,25,C,4,3.44000005722046,106,0.54,4.395918315819026,3.147204429558655,4.6451049503751785,19.92,24.53,21.5699996948242,90.08
2023090700,1812,29,55899,39.97,13.619999999999997,52546,40.989999999999995,12.600000000000001,NA,NA,NA,NA,85,left,37.7600021362305,14.790000915527301,7,22,C,5,2.47000002861023,35,0.52,3.9024338828436194,2.5005984684072113,1.4424978336205512,13.619999999999997,12.600000000000001,14.790000915527301,96.38
2023090700,1869,35,44930,49.61,21.950000000000003,52546,50.370000000000005,18.299999999999997,NA,NA,NA,NA,76,left,47.9700012207031,22.9200000762939,7,28,C,6,2.94000005722046,44,0.36,5.206188130060449,1.905386087937428,3.7282837874818555,21.950000000000003,18.299999999999997,22.9200000762939,88.05
2023090700,1940,53,38696,69.00999999999999,5.229999999999997,54600,72.58,4.439999999999998,NA,NA,NA,NA,68,left,67.0200004577637,5.5,14,39,I,18,4.44000005722046,52,1.94,5.660140891326632,2.0082326005970144,3.6563643144522744,5.229999999999997,4.439999999999998,5.5,104.77000000000001
2023090700,2118,34,42460,55.51,35.73,53953,56.04,36.38,NA,NA,NA,NA,47,right,55.5,34.5299987792969,8,26,I,9,3.48000001907349,47,1.03,1.9272012133150382,1.2000428866040223,0.8386894538504753,18.270000000000003,17.619999999999997,19.470001220703097,74.27000000000001
2023090700,2141,41,53591,49.28,17.82,53953,50.09,18.82,NA,NA,NA,NA,47,right,47.5099983215332,18.3999996185303,8,33,C,2,5.63000011444092,47,1.23,2.613964227246846,1.862607177928447,1.2868954891520925,17.82,18.82,18.3999996185303,92.18
2023090700,2186,23,38696,20.72,15.11,52471,21,16.659999999999997,NA,NA,NA,NA,103,left,19.269996643065994,16.3499984741211,7,16,I,4,2.44000005722046,17,1.59,1.7575586934865568,1.9079061693234662,1.575087299167888,15.11,16.659999999999997,16.3499984741211,94.89
2023090700,2261,36,55899,19.040000000000006,33.06,46137,19.959999999999994,31.78,NA,NA,NA,NA,103,left,17.440002441405994,33.3799991607666,8,28,C,3,4.76000022888184,17,1.37,2.9850268021867983,1.6316836857669832,1.5763248396190361,20.939999999999998,22.22,20.6200008392334,76.94
2023090700,2306,36,53449,67.57,31.55,55882,66.78,33.12,NA,NA,NA,NA,52,right,65.4199981689453,31.6700000762939,10,26,I,16,2.34999990463257,52,1.09,1.9879901305639915,2.153348065652435,1.7575551200460193,22.45,20.880000000000003,22.3299999237061,78.45
2023090700,2364,32,53449,58.12,23.14,53953,58.37,24.48,NA,NA,NA,NA,56,right,57.5999984741211,23.0799999237061,7,25,IN,4,4.65000009536743,56,0.38,1.5977805116719737,0.5234516176989565,1.3631214179228495,23.14,24.48,23.0799999237061,86.86
2023090700,2487,64,46213,84.62,27.79,44906,85.98,27.88,NA,NA,NA,NA,45,right,80.2600021362305,28.4400005340576,20,44,I,36,8.02999973297119,45,3.21,5.747345140121004,4.408183533650774,1.3629746879527875,26.21,26.12,25.5599994659424,82.21000000000001
2023090700,2510,25,46309,49.54,15.39,54562,52.85,16.65,NA,NA,NA,NA,45,right,49.3400001525879,15.5600004196167,8,17,C,5,1.55999994277954,45,0.78,3.6753500532695873,0.26248825046984003,3.5417086272024143,15.39,16.65,15.5600004196167,94.61
2023090700,2613,47,53541,50.36,32.07,54486,50.5,33.79,NA,NA,NA,NA,87,left,50.2099990844727,31.6700000762939,12,35,C,18,7.19000005722046,33,1.52,2.139743023711152,0.4272004372936843,1.7256882684888357,21.93,20.21,22.3299999237061,77.93
2023090700,2638,48,55899,58.18,18.229999999999997,53487,58.24,21.04,NA,NA,NA,NA,69,left,56.2200012207031,18.139999389648402,8,40,C,7,3.27999997138977,51,2.59,3.534175803267379,1.9620640470456132,2.810640496399355,18.229999999999997,21.04,18.139999389648402,91.77000000000001
2023090700,2936,24,54519,97.37,32.66,55910,98.86,33.78,NA,NA,NA,NA,93,right,95.5699996948242,31.4599990844727,6,18,I,5,0.980000019073486,93,0.54,4.025730524526492,2.1633315270432605,1.8640010729610632,21.340000000000003,20.22,22.5400009155273,77.34
2023090700,2959,29,53449,97.7,25.79,54653,102.48,25.84,NA,NA,NA,NA,93,right,95.3399963378906,24.4099998474121,6,23,I,5,3.05999994277954,93,0.24,7.2817959825401015,2.733864975874346,4.780261499123245,25.79,25.84,24.4099998474121,84.21000000000001
2023090700,3032,29,53541,39.739999999999995,6.729999999999997,46137,39.91,7.210000000000001,NA,NA,NA,NA,85,left,37.7799987792969,7.610000610351598,9,20,I,4,1.39999997615814,35,0.24,2.167234571632318,2.1484892039237247,0.509215082258965,6.729999999999997,7.210000000000001,7.610000610351598,103.27000000000001
2023090700,3089,40,43584,38.870000000000005,25.27,47882,34.43000000000001,23.73,NA,NA,NA,NA,97,left,38.480003356933594,25.3799991607666,11,29,C,17,2.89000010490417,23,0.15,4.373216713324851,0.4052125330890275,4.699489333959592,25.27,23.73,25.3799991607666,84.73
2023090700,3114,40,53541,44.94,17.43,53487,46,16.92,NA,NA,NA,NA,77,left,47.349998474121094,19.360000610351598,8,32,I,5,6.09999990463257,43,6.02,2.788565735041124,3.0875548580103893,1.1763077828527715,17.43,16.92,19.360000610351598,92.57
2023090700,3185,44,53591,48.92,19.93,54562,50.28,21.27,NA,NA,NA,NA,46,right,47.7900009155273,19.8400001525879,7,37,C,3,3.11999988555908,46,1.52,2.8714099331641085,1.1335774801235876,1.9092406867652905,19.93,21.27,19.8400001525879,90.07
2023090700,3324,61,41325,88.49,17.740000000000002,54653,90.9,17.03,NA,NA,NA,NA,31,left,86.560001373291,19.6300010681152,9,52,I,-1,4.17999982833862,89,1.11,5.059208795260007,2.701295751408051,2.5124092023394704,17.740000000000002,17.03,19.6300010681152,92.25999999999999
2023090700,3461,44,44930,50.63,34.96,54600,53.15,36.76,NA,NA,NA,NA,33,right,49.2700004577637,34.3199996948242,13,31,C,18,5.30000019073486,33,2.55,4.583448258354389,1.5030632539943465,3.096837096135341,19.04,17.240000000000002,19.680000305175803,75.03999999999999
2023090700,3566,48,44930,79.09,19.22,52546,81.25,17.98,NA,NA,NA,NA,63,right,76.9599990844727,19.5400009155273,10,38,C,15,7.36999988555908,63,1.39,4.564834138462327,2.1539044746890394,2.4906224121692917,19.22,17.98,19.5400009155273,90.78
2023090700,3674,25,54885,40.8,46.44,53953,42.379999999999995,45.91,NA,NA,NA,NA,85,left,39.5899963378906,44.859999656677246,9,16,C,6,1.94000005722046,35,1.76,2.9810436352998506,1.9901029991480776,1.6665233271694686,7.560000000000002,8.090000000000003,9.140000343322754,63.56
2023090700,3912,51,53449,73.22,17.450000000000003,55882,70.09,21.64,NA,NA,NA,NA,65,left,72.0200004577637,18.1699981689453,13,38,I,19,8.19999980926514,55,1.57,3.9706189032052754,1.3994271201644994,5.230009560220703,17.450000000000003,21.64,18.1699981689453,92.55
2023090700,3971,36,54519,52.56999999999999,25.8,47888,53.989999999999995,25.01,NA,NA,NA,NA,75,left,51.2200012207031,25.6299991607666,8,28,I,7,4.13000011444092,45,0.99,2.838536981731539,1.3606604974949377,1.6249615380063627,25.8,25.01,25.6299991607666,84.2
2023090700,3994,51,55920,66.12,14.530000000000001,44906,65.59,15.740000000000002,NA,NA,NA,NA,75,left,64.0299987792969,13.419998168945298,18,33,I,20,7.36999988555908,45,0.67,2.795713201437576,2.366476107524698,1.320984481362292,14.530000000000001,15.740000000000002,13.419998168945298,95.47
2023090700,4041,86,46213,62.43,19.43,44906,63.82,19.759999999999998,NA,NA,NA,NA,80,left,63.9199981689453,19.240001678466797,19,67,I,25,5.84000015258789,40,3.51,0.5295260977418949,1.5020632162614784,1.428635712839351,19.43,19.759999999999998,19.240001678466797,90.57
2023091000,185,32,53488,65.00999999999999,26.16,52424,66.36,24.77,NA,NA,NA,NA,66,left,64.43000030517581,26.2000007629395,9,23,C,11,2.29999995231628,54,0.33,2.4020410079823815,0.5813774221896524,1.9376790239872095,26.16,24.77,26.2000007629395,83.84
2023091000,661,39,46094,31.33,22.81,46123,31.430000000000007,24.55,NA,NA,NA,NA,102,left,28.849998474121094,23.9300003051758,10,29,IN,12,1.24000000953674,18,0.6,2.6534519960081475,2.721177732518694,1.7428711943227497,22.81,24.55,23.9300003051758,87.19
2023091000,842,57,46094,50.73,16.4,53469,50.36,17.39,NA,NA,NA,NA,35,right,48.689998626709,16.4699993133545,10,47,I,17,2.25,35,6.97,1.9066478044521025,2.0412019760178706,1.056882207249229,16.4,17.39,16.4699993133545,93.6
2023091000,877,57,53555,35.19,50.02,54523,38.35,43.95,NA,NA,NA,NA,35,right,35.5299987792969,47.939998626709,8,49,C,1,2.80999994277954,35,5.91,4.885948825551352,2.107606434516618,6.843281376649657,3.979999999999997,10.049999999999997,6.060001373291001,59.98
2023091000,927,25,54473,30.22,34.05,42368,30.370000000000005,28.32,NA,NA,NA,NA,95,left,28.019996643066406,32.5400009155273,7,18,I,6,0.75,25,0.82,4.830209467988985,2.6683538006845073,5.7319630145352445,19.950000000000003,25.68,21.4599990844727,75.95
2023091000,1046,25,44931,32.44,14.310000000000002,46527,32.790000000000006,17.89,NA,NA,NA,NA,95,left,30.8000030517578,16.5,8,17,C,9,0.400000005960464,25,0.69,2.427382922823118,2.7359989017256052,3.5970682506730385,14.310000000000002,17.89,16.5,95.69
2023091000,1193,43,46094,53.2,27.77,46215,53.63,28.93,NA,NA,NA,NA,43,right,52.0999984741211,28.0699996948242,9,34,C,11,2.27999997138977,43,0.34,1.7551368021023988,1.1401768169150461,1.2371337841963577,26.23,25.07,25.9300003051758,82.23
2023091000,1300,31,40488,69.29,32.21,52272,70.65,33.37,NA,NA,NA,NA,66,right,67.9800033569336,31.1299991607666,8,23,C,3,1.62000000476837,66,0.77,3.485180889674484,1.697790628313785,1.7875122377203436,21.79,20.630000000000003,22.8700008392334,77.78999999999999
2023091000,1325,41,55904,77.61,51.2,46215,78.15,49.6,NA,NA,NA,NA,69,right,76.5,50.3899993896484,14,27,C,9,2.96000003814697,69,0.81,1.829371213189074,1.3741182586553329,1.688668114224939,2.799999999999997,4.399999999999999,3.610000610351598,58.8
2023091000,1382,43,46094,93.5,34.69,48027,98.81,44.01,NA,NA,NA,NA,90,right,92.4599990844727,34.2999992370605,9,34,C,4,2.8199999332428,90,0.66,11.602009586424384,1.1107216120122165,10.726532524539328,19.310000000000002,9.990000000000002,19.700000762939503,75.31
2023091000,1429,27,46094,107.58,9.39,53469,108.64,10.18,NA,NA,NA,NA,106,right,106.809997558594,9.53999996185303,9,18,C,2,0.519999980926514,106,0.99,1.9386874385470252,0.7844767353638341,1.3220060514233676,9.39,10.18,9.53999996185303,100.61
2023091000,1599,38,44931,43.120000000000005,32.06,42368,43.760000000000005,27.84,NA,NA,NA,NA,88,left,42.900001525878906,31.7900009155273,9,29,C,11,5.90000009536743,32,0.84,4.042536902510246,0.3482798217406635,4.268254912724874,21.939999999999998,26.16,22.2099990844727,77.94
2023091000,1697,40,53488,42.77,51.1,46215,43.59,50.23,NA,NA,NA,NA,27,right,42.0200004577637,52.439998626709,16,24,I,16,2.05999994277954,27,1.08,2.710902523640028,1.53560920579966,1.1955333537798134,2.8999999999999986,3.770000000000003,1.5600013732910014,58.9
2023091000,1720,45,55904,37.97,3.12,52424,39.68,4.25,NA,NA,NA,NA,27,right,37.8199996948242,0.469999998807907,18,27,I,11,3.27999997138977,27,0.6,4.212837659377144,2.6542419064341,2.0496341136895633,3.12,4.25,0.469999998807907,106.88
2023091000,1743,43,55904,41.66,22.3,52424,42.06,21.93,NA,NA,NA,NA,27,right,39.5099983215332,22.2900009155273,12,31,I,16,4.1399998664856,27,1.85,2.575288181808783,2.150024929878796,0.5448853090330159,22.3,21.93,22.2900009155273,87.7
2023091000,1972,53,46094,51.7,2.719999999999999,52424,53.7,4.409999999999997,NA,NA,NA,NA,72,left,50.2099990844727,3.3100013732910014,12,41,C,3,3.55999994277954,48,1.68,3.659249017099423,1.6025618080927404,2.6184155514356373,2.719999999999999,4.409999999999997,3.3100013732910014,107.28
2023091000,2101,36,55904,85.96000000000001,16.33,52272,87.02000000000001,16.439999999999998,NA,NA,NA,NA,43,left,84.4000015258789,17.3699989318848,10,26,C,8,3.66000008583069,77,1.24,2.7801600705182046,1.8748848011495791,1.0656922632730355,16.33,16.439999999999998,17.3699989318848,93.67
2023091000,2207,34,53433,46.62,30.2,46527,45.18,30.36,NA,NA,NA,NA,35,right,46.8699989318848,31.5499992370605,9,25,I,15,0.819999992847443,35,0.63,2.0669287781576666,1.372952077097915,1.4488616221019843,23.8,23.64,22.4500007629395,79.8
2023091000,2342,46,47836,47.36,29.36,48027,51.03,30.18,NA,NA,NA,NA,74,left,46.610000610351605,29.8799991607666,6,40,C,1,3.64000010490417,46,0.84,4.430168744871118,0.9126325721071621,3.7604919890886634,24.64,23.82,24.1200008392334,80.64
2023091000,2389,38,53488,62.18,22.96,46123,62.17,23.9,NA,NA,NA,NA,70,left,61.6500015258789,23.6399993896484,11,27,IN,11,3.5699999332428,50,0.29,0.5813765823212005,0.862147059667252,0.9400531899844794,22.96,23.9,23.6399993896484,87.03999999999999
2023091000,2580,40,53555,49.93000000000001,8.520000000000003,54523,55.45,7.8699999999999974,NA,NA,NA,NA,65,left,49.9899978637695,8.4799995422363,9,31,C,-5,2.41000008583069,55,0.99,5.493971493297915,0.07210950199667741,5.558138177483532,8.520000000000003,7.8699999999999974,8.4799995422363,101.47999999999999
2023091000,2793,23,53433,65.4,9.98,43350,70.78,16.5,NA,NA,NA,NA,63,right,64.8499984741211,11.1499996185303,8,15,C,3,0.629999995231628,63,0.58,7.986702835253864,1.2928266650368014,8.453094108076636,9.98,16.5,11.1499996185303,100.02
2023091000,2823,49,54616,80.21,36.47,46527,79.62,40.26,NA,NA,NA,NA,73,right,78.25,36.7400016784668,5,44,C,8,1,73,6.94,3.777206399390503,1.9785097690875484,3.8356485761862986,17.53,13.740000000000002,17.259998321533203,73.53
2023091000,3078,67,53488,85.14,2.23,52424,83.94,2.73,NA,NA,NA,NA,46,right,87.0599975585938,3.02999997138977,27,40,I,44,3.39000010490417,46,1.47,3.134387459850041,2.079997735390548,1.3000000000000027,2.23,2.73,3.02999997138977,107.77
2023091000,3260,53,54616,34.150000000000006,3.259999999999998,42368,37.620000000000005,5.130000000000003,NA,NA,NA,NA,85,left,33.389999389648395,4.930000305175803,8,45,C,0,6.78000020980835,35,2.43,4.234726088131883,1.8348029722621721,3.9418016185495697,3.259999999999998,5.130000000000003,4.930000305175803,106.74000000000001
2023091000,3369,39,55904,28.93,37.64,46215,27.58,37.8,NA,NA,NA,NA,11,right,9.97999954223633,27.2600002288818,6,33,I,43,2.08999991416931,11,2.14,20.514668198351465,21.606640474577652,1.3594484175576516,16.36,16.200000000000003,26.7399997711182,72.36
2023091000,3421,36,53488,20.85,3.96,52424,21.83,2.85,NA,NA,NA,NA,13,right,18.1599998474121,5.09999990463257,12,24,I,7,3.17000007629395,13,0.88,4.304811342073167,2.9215921350327476,1.4807092894960825,3.96,2.85,5.09999990463257,106.04
2023091000,3486,30,44931,65,10.689999999999998,52417,67.94,12.18,NA,NA,NA,NA,65,left,63.2900009155273,12.7700004577637,11,19,C,10,0.660000026226044,55,1.05,4.68727981090934,2.692675021831391,3.2960127426938133,10.689999999999998,12.18,12.7700004577637,99.31
2023091000,3533,56,53433,101.21000000000001,12.57,52417,101.72,13.18,NA,NA,NA,NA,51,left,99.3700008392334,12.290000915527301,23,33,C,34,5.23999977111816,69,0.94,2.5128856770585424,1.8611814524455634,0.7951100552753626,12.57,13.18,12.290000915527301,97.43
2023091000,3916,50,46094,59.76,52.26,54523,59.4,47.9,NA,NA,NA,NA,51,right,58.3300018310547,51.560001373291,14,36,C,8,3.53999996185303,51,1.54,3.813201559587208,1.592134680415379,4.3748371398258925,1.740000000000002,6.100000000000001,2.4399986267089986,57.74
2023091000,4107,29,47836,68.87,45.29,48027,69.4,43.76,NA,NA,NA,NA,67,right,67.8499984741211,43.3800010681152,9,20,C,4,2.3199999332428,67,1.82,1.595902227099312,2.1652942138648004,1.6191973320136137,8.71,10.240000000000002,10.619998931884801,64.71000000000001
2023091000,4155,33,40488,77.25,22.98,52272,76.52,20.33,NA,NA,NA,NA,72,right,75.3399963378906,24.4799995422363,8,25,C,6,3.21000003814697,72,0.79,4.314499373409748,2.4286030173703645,2.7487087877765477,22.98,20.33,24.4799995422363,87.02
2023091001,284,28,54572,50.06999999999999,7.789999999999999,42393,56.45,8.049999999999997,NA,NA,NA,NA,68,left,48.889999389648395,10.259998321533203,10,18,C,-2,3.13000011444092,52,3.64,7.876401577477895,2.7373880157564416,6.385295607879099,7.789999999999999,8.049999999999997,10.259998321533203,102.21000000000001
2023091001,407,30,55886,80.87,7.35,54502,84.1,7.12,NA,NA,NA,NA,82,right,81.3300018310547,7.55999994277954,11,19,C,-1,0.0799999982118607,82,0.76,2.8047263334604096,0.5056695171167473,3.238178500330075,7.35,7.12,7.55999994277954,102.65
2023091001,532,41,55886,96.3,41.04,42441,96.02,40.36,NA,NA,NA,NA,94,right,93.8399963378906,39.4599990844727,10,31,IN,1,5.05000019073486,94,0.83,2.3584778173136107,2.923699866720038,0.7353910524340096,12.96,13.64,14.540000915527301,68.96000000000001
2023091001,559,37,46206,27.819999999999993,8.409999999999997,54479,28.569999999999993,8.579999999999998,NA,NA,NA,NA,95,left,28.059997558593807,5.029998779296903,11,26,I,4,2.99000000953674,25,0.79,3.58644826495988,3.3885110417535005,0.7690253571892156,8.409999999999997,8.579999999999998,5.029998779296903,101.59
2023091001,893,41,55886,94.96,49.61,54502,98.59,46.91,NA,NA,NA,NA,78,right,94.4499969482422,48.0299987792969,17,24,C,19,3.47000002861023,78,0.44,4.288825309358085,1.6602731613278385,4.524035808876858,4.390000000000001,7.090000000000003,5.970001220703097,60.39
2023091001,1042,42,53518,56.67,38.29,44854,62.59,39.1,NA,NA,NA,NA,82,left,55.110000610351605,38.9499998092651,12,30,I,19,6.34999990463257,38,0.71,7.481503253114371,1.6938706691873915,5.9751569017055965,15.71,14.899999999999999,15.050000190734899,71.71000000000001
2023091001,1232,43,53456,61.67,41.4,46672,69.33,37.36,NA,NA,NA,NA,60,left,61.1100006103516,41.039999961853,11,32,C,1,3.64000010490417,60,0.63,9.006152879285258,0.6657321862974824,8.660092378260172,12.600000000000001,16.64,12.960000038147001,68.6
2023091001,1368,35,39989,43.45,21.22,42393,43.42,20.13,NA,NA,NA,NA,34,right,42.2900009155273,21.8299999237061,9,26,C,11,1.48000001907349,34,0.42,2.0412980359344624,1.3106096989183915,1.0904127658827183,21.22,20.13,21.8299999237061,88.78
2023091001,1438,51,39989,57.37,9.01,46077,58.31,11.88,NA,NA,NA,NA,52,right,54.6800003051758,10.2399997711182,8,43,C,5,2.59999990463257,52,6.41,3.9832773610628904,2.957870483152548,3.0200165562460106,9.01,11.88,10.2399997711182,100.99
2023091001,1470,42,46206,59.47,39.92,44854,65.09,37.93,NA,NA,NA,NA,57,right,57.6199989318848,39.189998626709,10,32,C,3,5.1100001335144,57,5.6,7.575520608971427,1.9888202425141703,5.961920831409962,14.079999999999998,16.07,14.810001373291001,70.08
2023091001,1517,38,39989,68.63,16.56,52436,71.78,18.33,NA,NA,NA,NA,63,right,65.9199981689453,19.0200004577637,8,30,C,7,3.3199999332428,63,0.71,5.900484903097252,3.6600153246287688,3.6132257056541643,16.56,18.33,19.0200004577637,93.44
2023091001,1549,28,53518,74,7.09,42393,76.27,7.59,NA,NA,NA,NA,70,right,72.1699981689453,7.8899998664856,10,18,C,3,1.5,70,2.2,4.110962774648203,1.997224696432662,2.3244139046219763,7.09,7.59,7.8899998664856,102.91
2023091001,1574,33,53518,87.1,20.72,52436,83.95,19.76,NA,NA,NA,NA,75,right,85.629997253418,21.2299995422363,8,25,C,13,4.57000017166138,75,0.34,2.2323282522216417,1.555958742396421,3.293038110924309,20.72,19.76,21.2299995422363,89.28
2023091001,1797,34,41238,60.03,3.960000000000001,54468,59.76,2.520000000000003,NA,NA,NA,NA,66,left,57.9599990844727,3.4300003051758026,15,19,I,3,2.55999994277954,54,2.73,2.016954102432468,2.1367740794940424,1.465093853648972,3.960000000000001,2.520000000000003,3.4300003051758026,106.03999999999999
2023091001,1948,39,55934,54.12,2.94,42393,55.31,3.16,NA,NA,NA,NA,44,right,52.0699996948242,4.51999998092651,12,27,C,10,4.05000019073486,44,0.06,3.5138585523124597,2.588223558920026,1.2101652779682663,2.94,3.16,4.51999998092651,107.06
2023091001,1980,34,39989,62.49,48.13,53533,63.35,47.87,NA,NA,NA,NA,54,right,60.9799995422363,46.8699989318848,13,21,C,9,2.64000010490417,54,1.41,2.5723344078932833,1.9666479283537355,0.8984430978086491,5.8699999999999974,6.130000000000003,7.130001068115199,61.87
